"bedrooms","bathrooms","area","floors","yearbuilt","location","condition","garage","price"
"19","7","4840.4","2","2020","Urban","Excellent","Yes","2338000.0"
"18","6","6225.0","2","2019","Urban","Excellent","Yes","2793000.0"
"3","3","2180.0","1","1975","Urban","Excellent","Yes","577000.0"
"2","2","2994.0","1","1925","Urban","Excellent","Yes","900000.0"
"5","6","3143.8","2","2014","Urban","Excellent","Yes","1284000.0"
"1","7","2527.3","5","2019","Urban","Excellent","Yes","1114000.0"
"11","15","8037.4","3","2018","Urban","Excellent","Yes","3441000.0"
"16","16","11925.0","5","1942","Urban","Excellent","Yes","3415000.0"
"6","10","2495.0","1","1937","Urban","Excellent","Yes","824000.0"
"2","13","4019.7","1","1998","Urban","Excellent","Yes","1471000.0"
"13","18","10212.7","2","2022","Urban","Excellent","Yes","4446000.0"
"17","18","10613.0","5","2023","Urban","Excellent","Yes","4773000.0"
"4","16","5131.6","3","2023","Urban","Excellent","Yes","2293000.0"
"16","3","6224.0","4","1931","Urban","Excellent","Yes","1852000.0"
"14","19","9297.5","2","2015","Urban","Excellent","Yes","3955000.0"
"5","8","5205.2","3","2022","Urban","Excellent","Yes","2187000.0"
"20","6","11046.3","2","2018","Urban","Excellent","Yes","4593000.0"
"17","12","9925.3","2","2015","Urban","Excellent","Yes","4129000.0"
"16","7","7631.3","2","2000","Urban","Excellent","Yes","2863000.0"
"20","16","7027.3","3","2021","Urban","Excellent","Yes","3375000.0"
"2","2","906.0","2","1955","Urban","Excellent","Yes","288000.0"
"17","15","5969.5","3","2021","Urban","Excellent","Yes","2885000.0"
"4","13","5317.0","5","2005","Urban","Excellent","Yes","2064000.0"
"11","18","7490.6","2","2020","Urban","Excellent","Yes","3323000.0"
"15","13","8979.3","4","1966","Urban","Excellent","Yes","2642000.0"
"20","10","8248.9","3","2016","Urban","Excellent","Yes","3607000.0"
"18","13","6831.1","3","2014","Urban","Excellent","Yes","3059000.0"
"10","15","6786.1","3","2019","Urban","Excellent","Yes","2977000.0"
"1","16","5125.9","4","2022","Urban","Excellent","Yes","2266000.0"
"6","1","1753.0","4","2023","Urban","Excellent","Yes","818000.0"
"1","20","5228.8","2","2006","Urban","Excellent","Yes","2106000.0"
"10","20","8291.7","1","2016","Urban","Excellent","Yes","3522000.0"
"20","20","12092.2","5","1990","Urban","Excellent","Yes","4298000.0"
"20","19","10765.7","2","2014","Urban","Excellent","Yes","4600000.0"
"2","11","3334.1","5","1974","Urban","Excellent","Yes","1052000.0"
"16","16","10526.3","2","1996","Urban","Excellent","Yes","3815000.0"
"6","9","4196.3","5","2020","Urban","Excellent","Yes","1854000.0"
"16","19","11017.5","5","2017","Urban","Excellent","Yes","4730000.0"
"19","7","9780.4","2","2019","Urban","Excellent","Yes","4150000.0"
"7","16","5194.4","3","2022","Urban","Excellent","Yes","2377000.0"
"15","5","5403.9","1","1998","Urban","Excellent","Yes","2054000.0"
"8","6","3416.1","1","2002","Urban","Excellent","Yes","1322000.0"
"9","8","7761.2","5","2016","Urban","Excellent","Yes","3149000.0"
"15","8","4501.1","4","2022","Urban","Excellent","Yes","2185000.0"
"5","7","3853.0","5","2023","Urban","Excellent","Yes","1698000.0"
"11","1","5017.1","5","2023","Urban","Excellent","Yes","2202000.0"
"16","11","6593.2","2","2018","Urban","Excellent","Yes","2950000.0"
"17","13","7955.1","1","2021","Urban","Excellent","Yes","3564000.0"
"13","11","8791.2","2","1921","Urban","Excellent","Yes","2482000.0"
"4","15","5021.6","4","1954","Urban","Excellent","Yes","1491000.0"
"15","2","6797.1","3","2018","Urban","Excellent","Yes","2853000.0"
"12","1","8303.0","4","2007","Urban","Excellent","Yes","3082000.0"
"18","7","9014.2","4","2023","Urban","Excellent","Yes","3975000.0"
"16","12","7868.8","1","2022","Urban","Excellent","Yes","3511000.0"
"12","11","7106.8","1","2006","Urban","Excellent","Yes","2778000.0"
"17","10","6692.0","3","2006","Urban","Excellent","Yes","2777000.0"
"2","2","1024.0","2","1971","Urban","Excellent","Yes","362000.0"
"20","15","7969.6","1","2022","Urban","Excellent","Yes","3703000.0"
"15","18","10768.8","2","1933","Urban","Excellent","Yes","3114000.0"
"5","1","2627.4","5","2012","Urban","Excellent","Yes","1058000.0"
"20","10","8876.5","4","2023","Urban","Excellent","Yes","4027000.0"
"17","13","8500.3","5","2005","Urban","Excellent","Yes","3437000.0"
"20","18","8641.2","2","2004","Urban","Excellent","Yes","3578000.0"
"1","2","840.1","1","2023","Urban","Excellent","Yes","350000.0"
"5","4","4030.0","1","1990","Urban","Excellent","Yes","1332000.0"
"12","10","7765.0","2","2006","Urban","Excellent","Yes","2993000.0"
"13","7","3764.3","3","1974","Urban","Excellent","Yes","1303000.0"
"11","18","7533.2","1","2004","Urban","Excellent","Yes","2977000.0"
"16","2","5910.6","4","2021","Urban","Excellent","Yes","2619000.0"
"19","5","3871.9","3","2018","Urban","Excellent","Yes","1934000.0"
"20","13","7733.2","5","2000","Urban","Excellent","Yes","3148000.0"
"10","7","6175.5","1","2019","Urban","Excellent","Yes","2577000.0"
"9","2","3467.2","5","1996","Urban","Excellent","Yes","1292000.0"
"19","15","5381.8","5","2014","Urban","Excellent","Yes","2636000.0"
"17","16","8314.1","3","1963","Urban","Excellent","Yes","2578000.0"
"20","8","9135.9","3","2008","Urban","Excellent","Yes","3680000.0"
"10","5","5552.6","1","2018","Urban","Excellent","Yes","2295000.0"
"15","14","7842.4","3","2019","Urban","Excellent","Yes","3475000.0"
"18","13","9997.4","3","1990","Urban","Excellent","Yes","3493000.0"
"13","18","8387.4","3","1991","Urban","Excellent","Yes","3022000.0"
"11","6","5115.5","2","2015","Urban","Excellent","Yes","2149000.0"
"5","7","3903.5","1","1997","Urban","Excellent","Yes","1365000.0"
"5","6","3621.1","5","2017","Urban","Excellent","Yes","1530000.0"
"11","13","8659.3","5","1957","Urban","Excellent","Yes","2483000.0"
"15","10","6358.7","3","2021","Urban","Excellent","Yes","2891000.0"
"9","8","4485.4","5","2023","Urban","Excellent","Yes","2057000.0"
"4","5","2807.9","5","2020","Urban","Excellent","Yes","1215000.0"
"6","13","5173.4","2","1954","Urban","Excellent","Yes","1510000.0"
"5","15","6209.5","1","2017","Urban","Excellent","Yes","2573000.0"
"18","3","5361.8","4","1956","Urban","Excellent","Yes","1703000.0"
"4","4","4144.0","1","1981","Urban","Excellent","Yes","1373000.0"
"20","3","6758.0","1","2020","Urban","Excellent","Yes","2990000.0"
"16","2","5125.9","5","1997","Urban","Excellent","Yes","1985000.0"
"13","18","11846.1","1","2015","Urban","Excellent","Yes","4810000.0"
"15","1","4119.4","1","1968","Urban","Excellent","Yes","1279000.0"
"17","7","5569.8","2","2018","Urban","Excellent","Yes","2528000.0"
"7","18","4310.6","1","2017","Urban","Excellent","Yes","1986000.0"
"14","9","5714.7","3","2021","Urban","Excellent","Yes","2606000.0"
"12","20","10344.6","2","2016","Urban","Excellent","Yes","4328000.0"
"12","8","5469.8","1","2021","Urban","Excellent","Yes","2416000.0"
"1","1","1721.0","5","2021","Urban","Excellent","Yes","736000.0"
"3","4","3348.0","1","2020","Urban","Excellent","Yes","1420000.0"
"13","13","12239.0","5","2023","Urban","Excellent","Yes","4931000.0"
"2","13","3679.9","4","2011","Urban","Excellent","Yes","1548000.0"
"9","1","2769.6","4","1993","Urban","Excellent","Yes","1041000.0"
"13","9","8733.9","1","1987","Urban","Excellent","Yes","2829000.0"
"8","20","6832.2","1","2008","Urban","Excellent","Yes","2788000.0"
"5","10","3759.9","3","1921","Urban","Excellent","Yes","1120000.0"
"1","2","1091.0","1","1986","Urban","Excellent","Yes","330000.0"
"7","8","2930.1","5","2019","Urban","Excellent","Yes","1381000.0"
"4","3","924.0","3","1938","Urban","Excellent","Yes","401000.0"
"18","3","6435.8","4","2015","Urban","Excellent","Yes","2773000.0"
"9","16","6351.4","3","2023","Urban","Excellent","Yes","2883000.0"
"4","8","1820.2","5","2018","Urban","Excellent","Yes","891000.0"
"5","5","3029.9","5","1997","Urban","Excellent","Yes","1122000.0"
"1","4","3901.0","1","1968","Urban","Excellent","Yes","930000.0"
"13","11","9393.5","4","1976","Urban","Excellent","Yes","2796000.0"
"15","14","6399.3","2","2014","Urban","Excellent","Yes","2834000.0"
"20","15","12434.8","1","2017","Urban","Excellent","Yes","5213000.0"
"11","6","6682.5","5","1975","Urban","Excellent","Yes","1985000.0"
"18","14","4876.9","4","2023","Urban","Excellent","Yes","2525000.0"
"6","11","3177.8","1","2020","Urban","Excellent","Yes","1451000.0"
"20","8","7837.1","5","2015","Urban","Excellent","Yes","3429000.0"
"5","17","7081.6","5","2012","Urban","Excellent","Yes","2885000.0"
"16","8","6169.6","1","2015","Urban","Excellent","Yes","2672000.0"
"9","15","8793.8","3","2012","Urban","Excellent","Yes","3517000.0"
"9","3","4860.1","3","2010","Urban","Excellent","Yes","1898000.0"
"5","13","7087.7","4","2004","Urban","Excellent","Yes","2636000.0"
"8","12","6276.9","1","2016","Urban","Excellent","Yes","2601000.0"
"10","8","7208.5","1","2011","Urban","Excellent","Yes","2811000.0"
"8","5","5983.1","5","2022","Urban","Excellent","Yes","2532000.0"
"16","15","4302.5","3","2019","Urban","Excellent","Yes","2209000.0"
"6","7","5050.0","5","2020","Urban","Excellent","Yes","2136000.0"
"11","15","8657.1","5","2021","Urban","Excellent","Yes","3774000.0"
"10","6","5125.9","2","2022","Urban","Excellent","Yes","2231000.0"
"8","8","2735.4","1","2014","Urban","Excellent","Yes","1235000.0"
"6","12","3667.8","4","2020","Urban","Excellent","Yes","1696000.0"
"18","13","6590.7","5","1960","Urban","Excellent","Yes","2181000.0"
"5","4","4342.4","2","2002","Urban","Excellent","Yes","1523000.0"
"19","17","4895.4","4","2018","Urban","Excellent","Yes","2540000.0"
"14","11","9029.1","4","2004","Urban","Excellent","Yes","3459000.0"
"12","17","8425.8","1","1970","Urban","Excellent","Yes","2466000.0"
"5","3","2346.1","3","1905","Urban","Excellent","Yes","669000.0"
"14","4","6311.5","2","2014","Urban","Excellent","Yes","2598000.0"
"1","9","2978.9","5","2015","Urban","Excellent","Yes","1283000.0"
"8","20","7334.9","2","1995","Urban","Excellent","Yes","2698000.0"
"8","19","8036.6","4","2001","Urban","Excellent","Yes","3060000.0"
"10","19","9705.8","2","2020","Urban","Excellent","Yes","4141000.0"
"14","13","11229.9","5","2002","Urban","Excellent","Yes","4164000.0"
"20","3","11347.4","5","1931","Urban","Excellent","Yes","3147000.0"
"5","7","5588.4","4","1995","Urban","Excellent","Yes","1894000.0"
"18","12","8514.2","3","2006","Urban","Excellent","Yes","3443000.0"
"14","13","10510.3","4","1971","Urban","Excellent","Yes","2980000.0"
"6","2","4526.1","5","2006","Urban","Excellent","Yes","1668000.0"
"14","20","8825.8","3","2022","Urban","Excellent","Yes","3997000.0"
"4","13","4122.5","5","1960","Urban","Excellent","Yes","1263000.0"
"5","1","3184.6","2","1998","Urban","Excellent","Yes","1079000.0"
"16","6","6081.2","1","2019","Urban","Excellent","Yes","2675000.0"
"6","13","6635.4","4","2015","Urban","Excellent","Yes","2724000.0"
"16","1","5583.4","3","1969","Urban","Excellent","Yes","1671000.0"
"5","20","5158.2","4","1970","Urban","Excellent","Yes","1637000.0"
"4","17","5118.6","5","2001","Urban","Excellent","Yes","2011000.0"
"9","7","5426.1","4","2010","Urban","Excellent","Yes","2180000.0"
"17","17","12018.5","4","2011","Urban","Excellent","Yes","4860000.0"
"2","16","6027.3","2","2019","Urban","Excellent","Yes","2525000.0"
"14","13","9189.3","2","2017","Urban","Excellent","Yes","3861000.0"
"7","12","4791.0","3","2018","Urban","Excellent","Yes","2097000.0"
"12","11","11180.6","3","2011","Urban","Excellent","Yes","4322000.0"
"2","6","2868.8","2","1966","Urban","Excellent","Yes","778000.0"
"11","17","8576.0","2","2023","Urban","Excellent","Yes","3783000.0"
"7","9","4647.0","2","2023","Urban","Excellent","Yes","2042000.0"
"2","2","1182.9","3","2000","Urban","Excellent","Yes","432000.0"
"5","1","689.0","3","1900","Urban","Excellent","Yes","303000.0"
"4","18","4466.5","1","1972","Urban","Excellent","Yes","1389000.0"
"3","11","4127.4","2","2019","Urban","Excellent","Yes","1732000.0"
"14","9","4961.9","3","2022","Urban","Excellent","Yes","2338000.0"
"9","20","8577.5","2","1952","Urban","Excellent","Yes","2495000.0"
"13","15","9825.9","2","1949","Urban","Excellent","Yes","2793000.0"
"6","3","4607.9","4","2023","Urban","Excellent","Yes","1924000.0"
"3","3","1010.0","2","1925","Urban","Excellent","Yes","411000.0"
"7","19","10224.9","2","2014","Urban","Excellent","Yes","4083000.0"
"2","2","1175.0","3","1963","Urban","Excellent","Yes","456000.0"
"13","15","6830.0","1","2019","Urban","Excellent","Yes","3038000.0"
"1","1","1111.3","3","2015","Urban","Excellent","Yes","458000.0"
"6","20","5922.9","3","2021","Urban","Excellent","Yes","2682000.0"
"4","2","2661.0","1","1981","Urban","Excellent","Yes","966000.0"
"17","3","9143.8","5","1996","Urban","Excellent","Yes","3232000.0"
"18","1","8755.3","1","2020","Urban","Excellent","Yes","3666000.0"
"9","16","4301.6","3","1994","Urban","Excellent","Yes","1742000.0"
"19","9","9894.8","5","2011","Urban","Excellent","Yes","4045000.0"
"3","15","3721.1","1","2016","Urban","Excellent","Yes","1607000.0"
"6","16","4249.8","1","2020","Urban","Excellent","Yes","1940000.0"
"5","16","3437.8","2","2014","Urban","Excellent","Yes","1568000.0"
"7","10","3760.7","1","1980","Urban","Excellent","Yes","1242000.0"
"11","8","8028.2","1","2023","Urban","Excellent","Yes","3398000.0"
"1","2","1692.3","3","2020","Urban","Excellent","Yes","690000.0"
"14","6","3977.5","1","2018","Urban","Excellent","Yes","1836000.0"
"14","7","6884.2","3","1986","Urban","Excellent","Yes","2315000.0"
"1","10","3394.0","4","2023","Urban","Excellent","Yes","1513000.0"
"5","6","1321.4","1","1973","Urban","Excellent","Yes","465000.0"
"14","7","6524.5","1","1996","Urban","Excellent","Yes","2374000.0"
"13","10","5863.9","3","2013","Urban","Excellent","Yes","2520000.0"
"1","3","3349.0","3","1900","Urban","Excellent","Yes","692000.0"
"7","13","6281.4","1","2022","Urban","Excellent","Yes","2704000.0"
"6","17","4553.7","3","2017","Urban","Excellent","Yes","2062000.0"
"19","17","8721.8","1","2023","Urban","Excellent","Yes","4024000.0"
"2","15","4133.8","1","2022","Urban","Excellent","Yes","1828000.0"
"6","8","5093.7","2","2008","Urban","Excellent","Yes","1949000.0"
"8","3","3169.8","3","1997","Urban","Excellent","Yes","1174000.0"
"20","6","10238.5","4","1990","Urban","Excellent","Yes","3501000.0"
"8","17","7949.2","3","2012","Urban","Excellent","Yes","3233000.0"
"17","11","7380.6","3","2023","Urban","Excellent","Yes","3385000.0"
"3","15","3232.9","1","2016","Urban","Excellent","Yes","1431000.0"
"15","11","7585.2","5","2021","Urban","Excellent","Yes","3399000.0"
"18","20","10101.5","1","2023","Urban","Excellent","Yes","4579000.0"
"19","2","4606.9","1","1963","Urban","Excellent","Yes","1491000.0"
"6","4","3724.3","2","2011","Urban","Excellent","Yes","1361000.0"
"2","19","5228.3","1","1998","Urban","Excellent","Yes","1952000.0"
"2","3","1708.0","1","1936","Urban","Excellent","Yes","563000.0"
"12","12","8320.7","2","2023","Urban","Excellent","Yes","3621000.0"
"17","3","7390.0","5","2021","Urban","Excellent","Yes","3232000.0"
"1","16","5162.3","3","2021","Urban","Excellent","Yes","2250000.0"
"6","1","3569.3","2","1990","Urban","Excellent","Yes","1141000.0"
"5","4","3150.2","4","1998","Urban","Excellent","Yes","1135000.0"
"3","5","2358.5","2","2002","Urban","Excellent","Yes","855000.0"
"10","13","7707.9","4","1970","Urban","Excellent","Yes","2224000.0"
"16","8","8954.9","4","2001","Urban","Excellent","Yes","3354000.0"
"6","15","4372.6","1","2009","Urban","Excellent","Yes","1829000.0"
"14","16","12299.9","2","2014","Urban","Excellent","Yes","4941000.0"
"3","4","3670.0","1","1901","Urban","Excellent","Yes","1154000.0"
"20","13","9390.6","2","2020","Urban","Excellent","Yes","4166000.0"
"6","6","4267.6","3","1968","Urban","Excellent","Yes","1190000.0"
"10","10","6684.0","3","1978","Urban","Excellent","Yes","2060000.0"
"2","5","2324.1","1","2015","Urban","Excellent","Yes","916000.0"
"10","20","3117.7","1","2013","Urban","Excellent","Yes","1627000.0"
"19","13","12001.5","5","2016","Urban","Excellent","Yes","5020000.0"
"12","10","5056.5","5","1995","Urban","Excellent","Yes","1978000.0"
"4","20","5855.4","4","2021","Urban","Excellent","Yes","2622000.0"
"9","17","7558.7","2","2018","Urban","Excellent","Yes","3237000.0"
"11","4","4186.6","2","1950","Urban","Excellent","Yes","1246000.0"
"4","2","1310.1","2","2000","Urban","Excellent","Yes","483000.0"
"10","17","8841.9","5","1976","Urban","Excellent","Yes","2708000.0"
"18","16","12921.9","3","2015","Urban","Excellent","Yes","5314000.0"
"17","17","8173.8","2","2003","Urban","Excellent","Yes","3309000.0"
"10","8","4905.2","3","1994","Urban","Excellent","Yes","1803000.0"
"5","10","2779.3","4","2008","Urban","Excellent","Yes","1208000.0"
"12","15","7153.5","2","2019","Urban","Excellent","Yes","3148000.0"
"13","4","6244.1","3","2023","Urban","Excellent","Yes","2726000.0"
"13","6","7991.2","5","2012","Urban","Excellent","Yes","3204000.0"
"4","6","4441.8","5","2022","Urban","Excellent","Yes","1867000.0"
"1","14","3226.4","3","2005","Urban","Excellent","Yes","1338000.0"
"4","11","5651.6","5","2017","Urban","Excellent","Yes","2333000.0"
"4","3","998.4","3","2018","Urban","Excellent","Yes","469000.0"
"4","12","3798.9","1","1994","Urban","Excellent","Yes","1366000.0"
"13","18","11185.4","5","1999","Urban","Excellent","Yes","4118000.0"
"5","8","2051.4","5","2008","Urban","Excellent","Yes","941000.0"
"3","1","2918.0","4","1998","Urban","Excellent","Yes","977000.0"
"14","6","6028.1","2","2010","Urban","Excellent","Yes","2464000.0"
"9","18","8070.2","4","2021","Urban","Excellent","Yes","3542000.0"
"10","10","8727.5","3","1992","Urban","Excellent","Yes","2926000.0"
"6","17","5555.7","1","2019","Urban","Excellent","Yes","2428000.0"
"8","10","4968.2","5","1981","Urban","Excellent","Yes","1652000.0"
"5","1","3268.0","1","1978","Urban","Excellent","Yes","1107000.0"
"19","8","9698.0","2","2019","Urban","Excellent","Yes","4137000.0"
"6","20","5264.7","5","1954","Urban","Excellent","Yes","1702000.0"
"2","13","3486.4","4","2014","Urban","Excellent","Yes","1511000.0"
"6","8","4255.8","3","1999","Urban","Excellent","Yes","1571000.0"
"9","6","5734.1","5","2020","Urban","Excellent","Yes","2448000.0"
"4","20","5821.4","2","2020","Urban","Excellent","Yes","2562000.0"
"3","4","2466.3","1","1999","Urban","Excellent","Yes","835000.0"
"8","15","6620.3","5","1997","Urban","Excellent","Yes","2476000.0"
"10","4","6175.5","5","2018","Urban","Excellent","Yes","2566000.0"
"2","15","4629.1","4","2018","Urban","Excellent","Yes","2007000.0"
"6","6","3724.5","2","1990","Urban","Excellent","Yes","1258000.0"
"6","13","6629.8","5","2014","Urban","Excellent","Yes","2718000.0"
"2","1","1576.2","2","1957","Urban","Excellent","Yes","408000.0"
"18","17","11676.5","4","2018","Urban","Excellent","Yes","5002000.0"
"5","6","2142.4","4","2017","Urban","Excellent","Yes","976000.0"
"10","1","5738.5","2","2013","Urban","Excellent","Yes","2242000.0"
